,churn,n_requests_1,n_requests_2,n_requests_3,diff_n_requests_1,diff_n_requests_2,diff_n_requests_3,diff_avg_vjnbe_requests_1,diff_avg_vjnbe_requests_2,diff_avg_vjnbe_requests_3,other_hsntsn_requests_1,other_hsntsn_requests_2,other_hsntsn_requests_3,n_accident,sum_accident_cost,vehicle_age,diff_car_holder,contract_age_months,age_contract_holder,age_youngest_driver,years_driving_license
35102,0,0,0,0,-2.91,-3.2,-3.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,41,26,20
66982,0,0,32,32,-2.91,16.0,10.67,0.0,24.79620450495309,6.442976012848907,0.0,0.0,0.6288981945915724,0,0,20,0,104,35,35,16
86261,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36,0,28,22,18,2
19963,0,0,0,0,-2.45,-2.7,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,70,49,26,29
84398,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,40,26,22
39241,0,0,0,22,-2.0,-2.2,7.33,0.0,0.0,-7.522495275421214,0.0,0.0,0.0,0,0,10,0,60,47,26,27
37387,0,0,0,0,-7.27,-8.0,-8.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,90,43,18,24
57414,0,0,13,13,-8.18,-1.2000000000000002,-4.23,0.0,-1.8996780063412368,26.197897112380492,0.0,0.364567014922739,0.2113325967579757,0,0,12,1,80,51,29,31
50264,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,48,39,31,19
64287,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1674,4,0,30,19,19,1
35182,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,80,29,29,10
70703,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,36,40,31,20
13598,0,22,22,22,18.36,7.0,2.89,2.7469186148901548,1.7314849703847541,5.544122132109513,0.07385891590429602,0.0,0.0975640308181782,0,0,4,0,6,41,22,21
61875,0,0,0,0,-4.64,-5.1,-5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,28,38,24,17
41585,0,0,0,0,-1.36,-1.5,-1.67,0.0,0.0,0.0,0.0,0.0,0.0,1,1980,14,0,60,43,20,22
6493,0,0,0,108,-9.82,-10.8,36.0,0.0,0.0,1.3085148280454764,0.0,0.0,0.3430919303699759,1,2730,2,0,49,43,18,25
90569,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,88,26,25,5
34476,0,0,0,0,-4.0,-4.4,-4.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,24,39,22,18
48974,0,0,0,0,-3.64,-4.0,-4.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,56,41,31,23
29045,1,13,13,13,13.0,6.5,4.33,35.07043457747769,17.31076013943385,51.77313601940683,0.5791710030874357,0.30410421515241404,1.0,1,3346,16,0,60,28,18,9
58972,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1368,6,0,40,42,25,21
92935,0,0,0,0,-5.18,-5.7,-6.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,48,37,18,17
55073,0,0,0,0,-5.91,-6.5,-7.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,70,42,31,22
8605,0,0,0,0,-10.45,-11.5,-12.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,96,28,24,7
32620,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,49,42,29,21
17122,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,40,35,33,16
70770,0,6,6,6,2.0,-1.4000000000000004,-2.89,13.453024270829635,-6.611031346635432,17.621864723317465,0.4620643245328427,0.1936224236407849,0.2242101282352947,0,0,12,0,39,30,25,9
71112,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,64,32,26,13
27947,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,28,33,25,12
7883,0,0,0,0,-2.64,-2.9,-3.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,48,41,27,20
27118,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1359,20,0,66,36,23,17
95979,0,0,0,0,-4.91,-5.4,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,60,48,18,28
19294,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,78,32,25,12
23512,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,64,54,26,34
21205,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,168,32,31,11
7501,0,0,0,0,-4.73,-5.2,-5.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,21,40,27,21
44556,0,0,0,0,-4.36,-4.8,-5.33,0.0,0.0,0.0,0.0,0.0,0.0,1,1830,6,0,30,47,21,28
65942,0,13,13,13,13.0,6.5,4.33,1.2571443725416174,19.781291074317018,-5.078736537722131,0.0,0.4500455401960859,0.4243232287440099,0,0,24,0,72,25,19,6
19129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,63,35,35,16
81585,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,25,37,27,19
51462,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,18,51,33,32
58190,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,24,22,22,3
62073,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1980,0,0,56,35,26,16
87521,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,40,37,30,17
18588,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,9,30,30,11
13774,0,0,0,6,-1.55,-1.7,0.78,0.0,0.0,1.8660958987427259,0.0,0.0,0.0,0,0,4,0,100,31,20,11
89332,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,954,16,1,42,40,40,19
22065,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,15,29,29,10
56872,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,32,30,30,12
26448,0,0,0,0,-2.82,-3.1,-3.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,60,39,20,19
8893,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,60,32,24,13
66974,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,0,28,20,20,2
86211,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,36,30,24,9
6944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,48,42,38,22
66864,0,0,0,0,-0.91,-1.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,28,38,19,20
74919,0,47,47,47,47.0,23.5,15.67,18.47560560937037,25.097952316077983,-11.174039608547128,0.0,0.0,0.5234585747555406,0,0,24,0,130,34,18,16
58223,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,120,22,22,2
26005,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,46,18,26
48437,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,66,28,28,7
61947,0,0,0,0,-0.91,-1.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,108,36,25,17
48500,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,88,39,29,19
247,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,70,43,23,23
51281,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,110,28,23,8
7763,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,120,47,28,28
39954,0,0,0,0,-0.27,-0.3,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,70,45,27,26
99017,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,36,31,18,11
9327,0,0,0,0,-0.64,-0.7,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,42,29,27,11
65707,0,0,0,0,-0.91,-1.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,55,19,19,0
83272,0,0,0,0,-5.0,-5.5,-6.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,44,31,22,10
30550,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,45,25,23,4
45998,0,0,0,0,-1.91,-2.1,-2.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,78,28,28,7
67255,0,0,0,0,-3.27,-3.6,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,112,32,32,12
49314,0,0,0,0,-0.09,-0.1,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,18,29,21,9
56707,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,70,27,27,7
43629,0,0,0,0,-1.36,-1.5,-1.67,0.0,0.0,0.0,0.0,0.0,0.0,1,2848,6,0,3,32,26,13
87264,0,0,3,8,-0.73,1.0,2.67,0.0,34.40439222360351,22.19577748463225,0.0,0.4204899884977609,0.5112159115795794,1,1220,24,0,60,54,27,35
87095,0,17,17,17,17.0,8.5,5.67,12.6627215056925,9.308130494651307,9.77871248809776,0.0,0.0,0.3353816935230917,0,0,16,0,24,39,29,18
46181,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,31,31,11
65152,0,5,5,5,-0.8200000000000003,-3.9,-5.44,-3.7937867935208733,-2.0611226912780256,3.2780698998628788,0.12421827067613453,0.2454389736972236,0.6924768288373252,0,0,2,0,70,28,18,10
69688,0,0,0,0,-1.64,-1.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,72,35,24,16
7840,0,0,0,0,-2.55,-2.8,-3.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,63,38,27,20
79715,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3516,15,0,40,41,23,22
23275,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,54,18,18,0
68368,0,0,4,4,-0.36,2.0,1.33,0.0,15.010121458491028,19.97276173830322,0.0,0.07662719874315435,0.05380225686184803,0,0,10,0,24,40,30,20
94673,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,60,38,29,18
75263,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,63,41,22,21
8267,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,48,27,27,8
54193,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,12,34,24,13
82172,0,0,0,0,-0.09,-0.1,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,28,18,7
62448,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,1,2951,9,0,208,33,25,12
64419,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015,6,0,42,44,32,25
43215,0,0,0,0,-0.64,-0.7,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,28,42,23,23
41554,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,84,35,29,16
40945,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,24,31,23,13
55622,0,0,0,0,-4.36,-4.8,-5.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,132,26,20,7
58155,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,54,39,30,20
80310,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2782,18,0,72,32,32,12
28921,0,0,0,0,-5.82,-6.4,-7.11,0.0,0.0,0.0,0.0,0.0,0.0,1,2900,3,0,56,44,20,25
87321,0,8,8,8,8.0,4.0,2.67,11.468979411768146,36.861439761994816,23.07983287586171,0.3160769974075691,0.09394190434954736,0.4687486899398698,0,0,12,1,77,33,25,14
50968,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1096,6,1,28,44,32,24
80443,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,30,33,20,14
12158,0,0,36,36,-4.45,16.7,10.56,0.0,8.501438131679922,37.42476304360343,0.0,0.2347174441945859,0.2317247273389757,0,0,0,1,60,46,35,27
38748,0,0,0,0,-1.0,-1.1,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,99,30,18,9
69181,0,0,0,2,-1.36,-1.5,-0.7699999999999999,0.0,0.0,26.46614416700161,0.0,0.0,0.04346866772806307,0,0,6,1,48,41,18,22
29457,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,70,27,27,8
46488,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,30,36,18,15
35097,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,1,2409,9,0,180,30,23,9
98516,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,24,35,18,15
45375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3516,15,0,30,49,19,31
53892,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,20,41,23,21
80427,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,132,22,22,1
36408,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,117,38,31,19
67843,0,0,0,0,-2.0,-2.2,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,1,1624,0,0,35,37,33,15
8700,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,21,30,25,9
37311,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,64,36,20,17
65357,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,42,30,20,12
66396,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1771,12,0,63,34,34,15
2744,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3094,8,0,121,35,23,16
82991,0,64,64,64,64.0,32.0,21.33,9.1147584906968,14.595449504569535,1.5082320405741712,0.05573314052124825,0.0,0.5802752071159138,0,0,2,0,12,38,27,17
95388,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1112,9,0,28,39,18,19
45988,1,0,30,30,-2.73,15.0,10.0,0.0,45.10095898870454,32.362434767374594,0.0,0.5008953543613945,0.12175847106607213,1,2380,0,0,91,25,23,5
34956,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1395,3,0,16,38,36,19
79845,0,0,0,0,-8.27,-9.1,-10.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,20,13
45369,1,12,12,12,11.91,5.9,3.89,51.23595754020936,27.492303063774497,24.3509978841996,0.2857758025906781,0.0,0.0,0,0,6,1,18,27,18,7
36376,0,22,22,22,19.18,7.9,3.89,9.762220498986657,-0.6776530574704314,-6.010007145185504,0.403896429823252,0.013892944335308938,0.17343547216356164,0,0,0,0,117,38,23,18
82071,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,30,26,26,6
47548,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,77,37,33,19
54455,0,0,1,1,-0.09,0.5,0.33,0.0,21.878695805884856,2.5128069050365767,0.0,0.08822382804164414,0.2750932645193939,0,0,4,1,99,42,26,23
56088,0,0,0,0,-0.82,-0.9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1,48,30,28,11
5164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,70,32,23,11
94300,0,16,16,16,11.27,2.8,-0.4500000000000002,6.732433318303947,17.300658871350002,3.317352705658002,0.0,0.0,0.1960768137349844,0,0,20,0,88,35,26,14
11301,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,35,51,31,32
83479,0,0,0,0,-2.27,-2.5,-2.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,72,31,18,10
23551,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,45,31,18,13
60179,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,99,36,33,16
52647,0,0,0,0,-3.18,-3.5,-3.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,54,31,23,11
51303,0,0,0,0,-1.09,-1.2,-1.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,7,40,31,22
14127,0,0,0,0,-5.55,-6.1,-6.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,10,42,22,23
91974,0,0,0,0,-1.36,-1.5,-1.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,63,36,35,17
24702,0,0,33,33,-3.0,16.5,11.0,0.0,27.851262125562936,12.29227038076326,0.0,0.4581918863361051,0.2956685769964974,1,1656,8,0,35,26,23,5
62965,0,0,0,0,-0.55,-0.6,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,80,32,29,12
16449,0,0,0,0,-0.64,-0.7,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,20,20,0
18520,0,0,0,31,-2.82,-3.1,10.33,0.0,0.0,2.337019972644293,0.0,0.0,0.6292291746015191,1,1356,18,1,32,34,26,15
88369,0,2,2,2,0.3600000000000001,-0.8,-1.33,22.04186552395393,11.326331827213075,3.8662465267746216,0.1931204526603713,0.0,0.0,0,0,10,1,102,46,18,26
26207,0,0,0,0,-0.82,-0.9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,140,39,23,20
66514,0,0,0,0,-1.36,-1.5,-1.67,0.0,0.0,0.0,0.0,0.0,0.0,1,1290,16,0,49,34,25,14
40308,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,54,29,27,11
66144,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,35,47,26,27
13965,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,96,31,24,10
67364,0,0,0,0,-0.91,-1.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,72,26,21,6
68859,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,24,21,21,1
61181,0,0,10,10,-1.0,4.9,3.22,0.0,10.527268982908382,10.228784430094914,0.0,0.05205735739941356,0.10290906855192282,0,0,6,0,72,35,25,17
88196,0,0,0,0,-1.45,-1.6,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,88,33,27,15
74277,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,44,41,22,22
48249,0,0,0,0,-3.55,-3.9,-4.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,36,38,30,18
91226,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,91,30,18,12
93218,0,38,71,71,35.0,35.5,23.67,16.24054104244129,34.896991061545044,20.446543504070483,0.8437513363827114,0.0,0.2881281247277548,0,0,1,1,15,49,33,30
3006,0,0,0,0,-6.73,-7.4,-8.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,80,32,24,13
47618,0,0,0,0,-4.09,-4.5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,28,24,22,3
49613,0,0,0,0,-4.36,-4.8,-5.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,48,32,30,13
57641,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,48,25,25,5
83899,0,0,1,1,-4.91,-4.8,-5.56,0.0,23.049356666843163,7.092420416982195,0.0,0.06813268579228535,0.4729841917904166,1,3240,4,0,8,31,23,12
68609,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,40,36,35,15
44489,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,64,42,18,21
7217,0,0,0,0,-0.91,-1.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,48,34,30,13
16279,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2296,8,1,72,40,18,20
66749,0,0,0,0,-3.09,-3.4,-3.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,24,46,23,26
8544,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,24,41,36,21
21991,0,0,0,0,-1.09,-1.2,-1.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,50,36,28,15
39443,0,0,0,0,-1.82,-2.0,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,42,56,30,36
41991,0,0,8,8,-3.0,1.5,-0.10999999999999988,0.0,-4.275532763161326,-8.218396515122429,0.0,0.045427308445536115,0.471055671234807,0,0,1,0,48,36,20,16
42971,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,21,48,26,28
72530,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1,40,34,26,15
15660,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,56,22,22,2
58517,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,35,30,25,10
21948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,55,32,32,13
84837,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2360,12,1,99,43,22,24
17849,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,40,36,36,16
99586,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,52,32,21,14
61018,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,70,20,20,0
13547,0,0,0,10,-0.91,-1.0,3.33,0.0,0.0,21.850849062896277,0.0,0.0,0.0,0,0,2,0,70,22,22,2
12701,0,0,0,0,-2.36,-2.6,-2.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,35,36,27,15
99851,0,0,0,16,-2.73,-3.0,3.77,0.0,0.0,12.005393007234625,0.0,0.0,0.03522635872111973,0,0,24,0,36,44,22,23
76814,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,20,29,18,9
8081,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,30,34,29,13
30418,0,0,0,0,-3.27,-3.6,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,40,57,20,37
65042,0,0,0,0,-5.18,-5.7,-6.33,0.0,0.0,0.0,0.0,0.0,0.0,1,2510,24,0,96,40,20,20
7820,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,27,30,26,12
60659,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22,0,70,40,21,20
94439,0,11,11,11,11.0,5.5,3.67,-7.216029289386598,1.2416937219289412,16.45938454819186,0.3571276395873633,0.0,0.0,0,0,4,0,117,30,30,10
16423,0,0,41,41,-3.73,20.5,13.67,0.0,-4.575301981340648,-6.845601602752588,0.0,0.2438042558603284,0.2849172912844524,0,0,0,0,42,26,26,6
54866,0,0,0,0,-1.91,-2.1,-2.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,41,25,20
70966,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,27,36,36,16
28094,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,63,36,26,16
60248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,44,18,24
29401,0,0,0,25,-2.27,-2.5,8.33,0.0,0.0,9.136399428485364,0.0,0.0,0.0,0,0,20,1,45,45,26,25
81368,0,0,0,0,-4.55,-5.0,-5.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,40,31,19,11
82286,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,117,34,30,15
96211,0,9,9,9,7.36,2.7,1.0,24.983178449750962,9.537174328475537,16.76119594617831,0.2110203502285502,0.5209526746349109,0.5834274676277955,1,784,6,0,36,32,18,12
94510,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,46,21,26
22709,0,0,0,0,-1.73,-1.9,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,96,36,21,18
84322,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,40,31,21,11
30542,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1430,0,1,30,38,31,19
